VariableCode,RegionCode,YearCode,AggValue
irr,BHS,2010,0.114804141
irr,BHS,2011,0.122239538
irr,BHS,2012,0.142916813
irr,BHS,2013,0.131069824
irr,BHS,2014,0.130213305
irr,BHS,2015,0.132600859
irr,BHS,2016,0.130115569
irr,BHS,2017,0.131309837
irr,BHS,2018,0.131463498
irr,BHS,2019,0.130924672
irr,BIH,1990,0.072471015
irr,BIH,1991,0.058438875
irr,BIH,1992,0.050753657
irr,BIH,1993,0.046745133
irr,BIH,1994,0.052948918
irr,BIH,1995,0.06925983
irr,BIH,1996,0.134072095
irr,BIH,1997,0.153264478
irr,BIH,1998,0.142174736
irr,BIH,1999,0.139196545
irr,BIH,2000,0.12600413
irr,BIH,2001,0.119342498
irr,BIH,2002,0.203897581
irr,BIH,2003,0.189996332
irr,BIH,2004,0.117294237
irr,BIH,2005,0.114541367
irr,BIH,2006,0.112742558
irr,BIH,2007,0.128172129
irr,BIH,2008,0.121057935
irr,BIH,2009,0.101323001
irr,BIH,2010,0.104385808
irr,BIH,2011,0.098317377
irr,BIH,2012,0.095302105
irr,BIH,2013,0.095838673
irr,BIH,2014,0.095111728
irr,BIH,2015,0.095878087
irr,BIH,2016,0.102432765
irr,BIH,2017,0.100082755
irr,BIH,2018,0.100579754
irr,BIH,2019,0.100602329
irr,BLR,1990,0.124769658
irr,BLR,1991,0.138018191
irr,BLR,1992,0.079701774
irr,BLR,1993,0.024124984
irr,BLR,1994,0.026642067
irr,BLR,1995,0.024491919
irr,BLR,1996,0.030549441
irr,BLR,1997,0.033854466
irr,BLR,1998,0.029310375
irr,BLR,1999,0.024185164
irr,BLR,2000,0.025684409
irr,BLR,2001,0.024597067
irr,BLR,2002,0.030488933
irr,BLR,2003,0.041545287
irr,BLR,2004,0.048236374
irr,BLR,2005,0.052229911
irr,BLR,2006,0.058574848
irr,BLR,2007,0.063764982
irr,BLR,2008,0.077309266
irr,BLR,2009,0.059765335
irr,BLR,2010,0.055200338
irr,BLR,2011,0.089082599
irr,BLR,2012,0.072567932
irr,BLR,2013,0.044068366
irr,BLR,2014,0.050573874
irr,BLR,2015,0.050127525
irr,BLR,2016,0.045862816
irr,BLR,2017,0.046524771
irr,BLR,2018,0.048099585
irr,BLR,2019,0.0524562
irr,BMU,1986,0.144883841
irr,BMU,1987,0.14735584
irr,BMU,1988,0.138528034
irr,BMU,1989,0.134102106
irr,BMU,1990,0.128966615
irr,BMU,1991,0.128963411
irr,BMU,1992,0.127113387
irr,BMU,1993,0.136884004
irr,BMU,1994,0.140176028
irr,BMU,1995,0.147213161
irr,BMU,1996,0.162458062
irr,BMU,1997,0.169949651
irr,BMU,1998,0.167300209
irr,BMU,1999,0.173570305
irr,BMU,2000,0.152791545
irr,BMU,2001,0.151264146
irr,BMU,2002,0.141779751
irr,BMU,2003,0.151833594
irr,BMU,2004,0.148408026
irr,BMU,2005,0.134632513
irr,BMU,2006,0.148104176
irr,BMU,2007,0.157346398
irr,BMU,2008,0.164652899
irr,BMU,2009,0.149859414
irr,BMU,2010,0.15508835
irr,BMU,2011,0.146001205
irr,BMU,2012,0.148172364
irr,BMU,2013,0.157718718
irr,BMU,2014,0.155074134
irr,BMU,2015,0.15862149
irr,BMU,2016,0.173179954
irr,BMU,2017,0.17407243
irr,BMU,2018,0.177068681
irr,BMU,2019,0.172738597
irr,BOL,1950,0.299416602
irr,BOL,1951,0.294405729
irr,BOL,1952,0.271804452
irr,BOL,1953,0.235736951
irr,BOL,1954,0.225689992
irr,BOL,1955,0.22318919
irr,BOL,1956,0.193964571
irr,BOL,1957,0.17623046
irr,BOL,1958,0.17711769
irr,BOL,1959,0.186224326
irr,BOL,1960,0.203517273
irr,BOL,1961,0.223254427
irr,BOL,1962,0.244263634
irr,BOL,1963,0.214844882
irr,BOL,1964,0.222923696
irr,BOL,1965,0.171184972
irr,BOL,1966,0.152941316
irr,BOL,1967,0.181453452
irr,BOL,1968,0.147097781
irr,BOL,1969,0.139918149
irr,BOL,1970,0.130301446
irr,BOL,1971,0.131777987
irr,BOL,1972,0.126219794
irr,BOL,1973,0.107508227
irr,BOL,1974,0.131069183
irr,BOL,1975,0.123776928
irr,BOL,1976,0.116101056
irr,BOL,1977,0.125970498
irr,BOL,1978,0.118015029
irr,BOL,1979,0.118354149
irr,BOL,1980,0.108460963
irr,BOL,1981,0.115144901
irr,BOL,1982,0.085163973
irr,BOL,1983,0.070540436
irr,BOL,1984,0.028923387
irr,BOL,1985,0.092051193
irr,BOL,1986,0.15053615
irr,BOL,1987,0.144576535
irr,BOL,1988,0.1220202
irr,BOL,1989,0.128593355
irr,BOL,1990,0.145313233
irr,BOL,1991,0.141337216
irr,BOL,1992,0.130780265
irr,BOL,1993,0.127014041
irr,BOL,1994,0.133717284
irr,BOL,1995,0.151805311
irr,BOL,1996,0.15228948
irr,BOL,1997,0.152414784
irr,BOL,1998,0.158830836
irr,BOL,1999,0.14304617
irr,BOL,2000,0.12130066
irr,BOL,2001,0.12038523
irr,BOL,2002,0.126704052
irr,BOL,2003,0.136534438
irr,BOL,2004,0.152853325
irr,BOL,2005,0.145386636
irr,BOL,2006,0.155652806
irr,BOL,2007,0.159582391
irr,BOL,2008,0.181758642
irr,BOL,2009,0.172346428
irr,BOL,2010,0.196620882
irr,BOL,2011,0.195363626
irr,BOL,2012,0.198195636
irr,BOL,2013,0.202783823
irr,BOL,2014,0.18546544
irr,BOL,2015,0.163623825
irr,BOL,2016,0.165694535
irr,BOL,2017,0.175636068
irr,BOL,2018,0.185928732
